postcode_sector,relative_area,population_density,multiple_deprivation_index,income_deprivation_index,employment_deprivation_index,crime_deprivation_index,rural_urban,distance_to_station,never_worked,region
ST47,2248.2199999999966,53.442187499999996,25.5734166666667,0.15532812499999973,0.13008854166666664,0.25077083333333283,Urban city and town,1.0795261093750008,Average,West Midlands
ST48,25026.86999999998,30.025153374233113,12.985398773006152,0.07851533742331303,0.08880981595091994,-0.5840214723926386,Urban city and town,3.9994140736196324,Average,West Midlands
ST49,1379.2300000000005,23.013698630136975,30.316287671232857,0.1487808219178081,0.12220547945205466,0.4661643835616444,Urban city and town,0.2574394794520548,High,West Midlands
ST50,2207.3899999999985,46.48242677824262,15.503033472803349,0.10463179916318012,0.107050209205021,-0.1516401673640168,Urban city and town,1.7210856736401674,Average,West Midlands
ST51,2340.5400000000022,39.88780487804878,29.502250000000032,0.16079268292682894,0.1599329268292684,0.9834024390243886,Urban city and town,2.7607133536585367,Average,West Midlands
ST52,3591.97,34.99867256637166,22.649827433628385,0.14322123893805272,0.1346283185840711,0.3362256637168147,Urban city and town,3.668182610619468,Average,West Midlands
ST53,2770.769999999999,32.07172995780594,13.463244725738402,0.09097046413502097,0.10626160337552745,-0.3844936708860756,Urban city and town,3.669193080168777,Average,West Midlands
ST54,30737.910000000025,34.66214285714286,10.9396357142857,0.07399285714285721,0.08660000000000016,-0.694771428571429,Urban city and town,4.401277571428573,Average,West Midlands
ST55,48158.45000000001,6.083969465648858,8.026282442748087,0.03358015267175575,0.03977099236641227,-0.5441832061068701,Rural village,8.479599770992365,Average,West Midlands
ST559,1092.8700000000001,10.675675675675668,33.56683783783785,0.18989189189189198,0.1893513513513515,0.9938108108108107,Urban city and town,3.354563243243245,Average,West Midlands
ST56,9931.449999999972,33.03652968036532,28.40405022831056,0.18249315068493174,0.16432876712328748,0.19887671232876772,Urban city and town,4.321945844748861,Average,West Midlands
ST57,6812.000000000001,33.82970711297079,28.292728033472855,0.18740167364016638,0.16520502092050227,0.28782845188284434,Urban city and town,2.4602129288702925,Average,West Midlands
ST58,2880.0000000000045,57.65550458715591,15.726642201834856,0.11037155963302736,0.1066422018348626,-0.2599541284403666,Urban city and town,1.0824067339449541,Average,West Midlands
ST59,2781.1699999999987,39.19513513513517,29.522756756756802,0.18851891891891923,0.17445405405405406,0.29265945945945926,Urban city and town,2.2889051351351366,Average,West Midlands
ST61,1604.7999999999993,64.92486486486493,39.49719999999993,0.22831891891891964,0.19094594594594538,1.1379891891891882,Urban city and town,2.5898796756756757,Average,West Midlands
ST62,2114.72,38.12180451127819,52.29699248120308,0.3133157894736846,0.25336090225563895,1.4085939849624036,Urban city and town,2.1425415037593973,High,West Midlands
ST63,2546.330000000001,27.747517730496455,56.953092198581615,0.33179432624113464,0.2672978723404258,1.6662907801418438,Urban city and town,1.1684889645390075,Average,West Midlands
ST64,4842.03,39.427058823529435,49.89715294117642,0.27629411764705847,0.2326705882352938,1.3796823529411735,Urban city and town,1.1294653488235293,Average,West Midlands
ST65,4349.089999999993,46.90078125000009,40.93535546875003,0.2481601562500004,0.18520312500000005,1.2070703124999989,Urban city and town,2.2723757421874997,Average,West Midlands
ST66,2643.0499999999997,46.79125475285171,38.54779087452461,0.24708745247148348,0.2055931558935361,0.5597110266159708,Urban city and town,3.1996970342205335,Average,West Midlands
ST67,1466.3500000000008,48.63388888888892,32.74504444444448,0.19674444444444394,0.17785555555555518,0.36448888888888836,Urban city and town,2.7752128333333337,Average,West Midlands
ST68,14372.010000000007,33.14411764705886,26.142871323529327,0.16703308823529345,0.15148161764705942,0.2980588235294106,Urban city and town,4.973872500000002,Average,West Midlands
ST69,488.2199999999999,16.360000000000003,39.846,0.22699999999999992,0.18399999999999997,1.4630000000000003,Urban city and town,1.5532739999999996,Average,West Midlands
ST71,9098.25,32.67907949790791,23.805782426778254,0.15292468619246877,0.14820083682008325,0.37823430962343124,Urban city and town,1.1893894941422596,Average,West Midlands
ST72,12085.41000000001,25.263719512195124,16.747999999999927,0.10500000000000012,0.09100000000000036,-0.02799999999999989,Urban city and town,1.1593874027439017,Average,North West
ST73,36782.839999999975,11.187698412698415,16.420238095238126,0.10365873015873052,0.09049206349206361,-0.01222619047619047,Urban city and town,2.394106932539684,Average,North West
ST74,7683.099999999999,30.15015873015871,14.705958730158757,0.0941396825396825,0.10034603174603168,-0.25735555555555556,Urban city and town,1.8557077714285732,Average,West Midlands
ST78,30236.309999999983,18.877272727272757,14.619892045454533,0.09580113636363619,0.10177840909090921,-0.1747272727272726,Rural town and fringe,4.640132159090908,Average,West Midlands
ST79,23.46,49.45,20.594,0.133,0.11,0.7390000000000001,Urban city and town,0.8283719999999999,Average,West Midlands
ST86,7709.789999999996,37.34392156862737,19.53533725490193,0.13552156862745113,0.12412941176470607,0.06091372549019662,Urban city and town,4.592427294117649,Average,West Midlands
ST87,21372.35000000002,20.88860294117649,11.239268382352938,0.06982352941176473,0.08384558823529416,-0.7118749999999991,Urban city and town,4.851127830882354,Average,West Midlands
ST89,25.259999999999998,47.650000000000006,26.861,0.18899999999999997,0.162,0.6829999999999999,Urban city and town,4.8610675,Average,West Midlands
ST90,26673.370000000028,24.45364238410594,10.152192052980139,0.0623973509933775,0.08061589403973525,-0.572841059602649,Urban city and town,5.6412178145695355,Average,West Midlands
ST99,47141.61000000001,10.586592178770957,8.665603351955324,0.04737430167597772,0.05931284916201133,-0.6516424581005599,Urban city and town,7.932812905027931,Average,West Midlands
SW100,518.9100000000008,179.6454545454545,26.25507359307353,0.17340259740259695,0.12196969696969696,0.46290476190476204,Urban major conurbation,0.7253841614718614,Average,London
SW101,12.400000000000002,196.79999999999998,11.509,0.04099999999999999,0.015,0.5579999999999999,Urban major conurbation,0.867488375,Average,London
SW109,441.94000000000005,185.56171171171167,15.766648648648669,0.0786666666666669,0.05039639639639631,0.4148558558558562,Urban major conurbation,0.6791932162162154,Average,London
SW111,535.6299999999992,158.58514285714298,15.259154285714283,0.0738514285714284,0.04783428571428565,0.9108057142857148,Urban major conurbation,0.45533329599999994,Average,London
SW112,629.6599999999994,167.42009132420117,27.256671232876673,0.19572146118721492,0.11791324200913247,0.8089543378995435,Urban major conurbation,0.4713917963470321,Average,London
SW113,613.6500000000003,180.65206611570255,20.258838842975173,0.1430454545454548,0.08395454545454542,0.5597314049586779,Urban major conurbation,0.7494523512396691,Average,London
SW114,756.1199999999994,172.3901098901098,16.848362637362648,0.09793956043956055,0.058840659340659414,0.6133681318681301,Urban major conurbation,0.8192361741758234,Average,London
SW115,569.7099999999995,182.17539062500015,23.662132812500015,0.15412499999999985,0.10666406250000036,0.6809296874999984,Urban major conurbation,0.8251914744531246,Average,London
SW116,621.7399999999998,137.25113636363645,7.425079545454546,0.04432386363636364,0.03625568181818181,0.1158125,Urban major conurbation,0.827207375,Average,London
SW117,1557.1999999999991,9.851515151515155,27.535999999999976,0.2380000000000002,0.1349999999999999,0.4600000000000004,Urban major conurbation,0.7869816060606059,Average,London
SW118,1375.1600000000005,104.396875,24.144593749999963,0.11573437499999979,0.06234374999999988,0.020937500000000178,Urban major conurbation,0.5784111546875003,Average,London
SW119,412.07999999999987,47.43750000000005,14.07600000000001,0.05299999999999997,0.04400000000000002,1.0690000000000006,Urban major conurbation,0.41560450000000054,Average,London
SW120,450.62000000000035,117.63687499999999,15.75521249999998,0.11403125000000021,0.07231249999999997,0.6131124999999995,Urban major conurbation,0.771383825,Average,London
SW122,40.98,114.67999999999999,16.69400000000001,0.10900000000000001,0.06899999999999999,0.6429999999999999,Urban major conurbation,0.35638900000000007,Average,London
SW128,705.9599999999997,119.52820512820519,11.359132478632487,0.0753034188034188,0.05048290598290608,0.413982905982907,Urban major conurbation,0.403383018888889,Average,London
SW129,667.7799999999991,129.18593749999997,15.917260416666638,0.09672395833333336,0.0602864583333334,0.7037343749999985,Urban major conurbation,0.374810276458333,Average,London
SW130,931.3800000000001,90.33533333333327,10.528526666666675,0.06885999999999996,0.05634000000000003,0.5028333333333332,Urban major conurbation,0.389466188666667,Average,London
SW133,18.5,81.9,19.483,0.17600000000000002,0.11599999999999999,0.488,Urban major conurbation,0.1449366,Average,London
SW138,428.59000000000026,68.51874999999997,5.8045625,0.023583333333333335,0.018145833333333344,-0.05266666666666669,Urban major conurbation,1.0262111041666666,Average,London
SW139,1712.11,64.29479768786132,10.912433526011563,0.08160693641618505,0.06331213872832366,0.2105953757225431,Urban major conurbation,0.861213976878613,Average,London
SW147,1466.389999999999,81.57426900584787,8.478719298245611,0.0696198830409358,0.0516842105263157,-0.15910526315789475,Urban major conurbation,0.5789382403508772,Average,London
SW148,3608.3499999999954,90.62340425531913,8.56468085106384,0.06317553191489371,0.0464627659574468,0.2142180851063831,Urban major conurbation,0.5178602970744681,Average,London
SW149,25.9,81.89999999999999,19.483,0.176,0.11599999999999999,0.488,Urban major conurbation,0.14515285714285714,Average,London
SW151,661.4300000000002,122.7738219895288,10.464293193717285,0.06310994764397906,0.040947643979057535,0.26674345549738276,Urban major conurbation,0.6318425387434553,Average,London
SW152,691.4100000000014,109.4651376146791,11.66455504587157,0.06202293577981656,0.039747706422018345,0.03726146788990833,Urban major conurbation,0.3154111848623853,Average,London
SW153,2209.9100000000017,80.81884057971014,19.70710144927537,0.13494685990338193,0.08698550724637669,0.29456038647343047,Urban major conurbation,1.6073334685990335,Average,London
SW154,1385.99,127.91866666666668,29.675313333333307,0.22749999999999987,0.13403333333333323,0.4073400000000008,Urban major conurbation,1.9948391999999993,Average,London
SW155,1737.960000000002,73.69629629629623,21.783944444444472,0.1568750000000005,0.10095370370370375,0.29100925925925936,Urban major conurbation,0.9973683796296297,Average,London
SW156,906.4199999999997,90.94470046082958,12.403451612903252,0.0785391705069123,0.0539170506912442,0.24188018433179684,Urban major conurbation,0.6601814880184336,Average,London
SW159,155.9,68.71875000000006,10.557999999999995,0.05899999999999998,0.04499999999999999,0.38100000000000017,Urban major conurbation,0.1442416249999999,Average,London
SW161,936.0000000000005,114.2814814814816,25.231314814814805,0.16894907407407442,0.11273148148148149,0.7752870370370369,Urban major conurbation,0.5439930074074073,Average,London
SW162,867.3900000000002,109.70314960629915,26.461755905511794,0.1869212598425195,0.11940944881889726,0.8107086614173201,Urban major conurbation,0.637621661023622,Average,London
SW163,1571.6999999999996,69.68579234972675,23.671693989071027,0.1545355191256832,0.10797267759562838,0.9814918032786886,Urban major conurbation,0.7662644153005463,Average,London
SW164,916.6499999999997,99.48177570093452,22.124042056074753,0.15653738317756977,0.10612616822429925,0.8958878504672887,Urban major conurbation,0.7058946371495328,Average,London
SW165,978.7500000000003,106.89179687499991,23.17999609374995,0.1719921875,0.11021875000000025,0.724707031249999,Urban major conurbation,0.5212772925781248,Average,London
SW166,590.7700000000001,129.68190954773868,21.157035175879383,0.14770351758793984,0.09448241206030154,0.7133869346733677,Urban major conurbation,0.5433829743718595,Average,London
SW169,130.52999999999997,80.64761904761905,25.44600000000001,0.17300000000000001,0.101,1.026,Urban major conurbation,0.5712198571428571,Average,London
SW170,1197.0199999999988,129.75421686746967,22.807827309237,0.16140562248995965,0.09679116465863462,0.38800803212851537,Urban major conurbation,0.6193753394779112,Average,London
SW171,74.26000000000002,93.49999999999997,25.160000000000007,0.13699999999999998,0.078,1.3969999999999996,Urban major conurbation,0.27271112500000005,Average,London
SW176,165.17999999999998,137.80312500000002,18.575062500000016,0.11087499999999999,0.049687499999999996,0.6083750000000003,Urban major conurbation,0.8719638125000001,Average,London
SW177,872.580000000001,159.41132075471714,17.199754716981097,0.1085235849056602,0.0735047169811321,0.6950613207547169,Urban major conurbation,0.42225959811320757,Average,London
SW178,502.9000000000004,151.21346153846144,22.819355769230793,0.15795673076923078,0.09633173076923077,0.9201682692307701,Urban major conurbation,0.5116681009615385,Average,London
SW179,622.2600000000007,140.7618181818181,20.419799999999974,0.1508500000000001,0.0931454545454545,0.6999681818181811,Urban major conurbation,0.4295981668181822,Average,London
SW181,1208.1500000000021,93.18138686131381,12.63537591240876,0.07140510948905116,0.04990145985401455,0.45929197080292,Urban major conurbation,0.5255569872262772,Average,London
SW182,690.7299999999996,132.3944162436548,13.903401015228415,0.09523350253807109,0.06188832487309652,0.4777512690355325,Urban major conurbation,0.7800685228426399,Average,London
SW183,1093.379999999999,102.16310679611655,14.323393203883489,0.08366019417475724,0.060592233009708875,0.3688883495145627,Urban major conurbation,0.6108962483495147,Average,London
SW184,911.8500000000007,122.56140350877193,17.577719298245583,0.14185964912280682,0.0852412280701755,0.27702192982456053,Urban major conurbation,0.6117930635964911,Average,London
SW185,743.2100000000002,119.21628959276003,9.933601809954732,0.07520814479638005,0.051303167420814394,-0.014113122171945667,Urban major conurbation,0.5310402461538464,Average,London
SW189,183.2300000000001,96.87115384615383,14.221576923076912,0.10923076923076937,0.06882692307692315,0.24634615384615371,Urban major conurbation,0.5829677884615391,Average,London
SW191,651.3500000000005,115.49736842105277,11.141960526315788,0.08516666666666654,0.049881578947368284,0.24938157894736832,Urban major conurbation,0.3975963271929826,Average,London
SW192,1009.5099999999994,114.50800000000001,16.636414999999996,0.12442499999999994,0.07312000000000009,0.2852099999999998,Urban major conurbation,0.42274491049999996,Average,London
SW193,1657.6300000000017,66.32339449541278,6.964417431192673,0.05492201834862376,0.03810091743119264,0.03749541284403681,Urban major conurbation,0.2875774724770644,Average,London
SW194,5654.210000000001,61.869369369369416,6.956094594594592,0.04757657657657656,0.031342342342342344,-0.5834324324324325,Urban major conurbation,0.7656060792792793,Average,London
SW195,1535.0099999999995,52.9441558441558,7.8471753246753195,0.055558441558441564,0.04255844155844155,-0.14379220779220786,Urban major conurbation,1.1632440714285712,Average,London
SW196,756.2700000000002,116.57953488372097,17.531260465116244,0.1541534883720929,0.09505116279069767,0.03680465116279068,Urban major conurbation,0.7153135558139538,Average,London
SW197,1201.0600000000004,68.53287671232872,5.83815753424657,0.03496575342465749,0.025205479452054806,-0.11767808219178078,Urban major conurbation,0.49091036054794507,Average,London
SW198,1146.7000000000005,103.3868644067796,8.69450000000003,0.06786440677966099,0.04863135593220343,0.013635593220339044,Urban major conurbation,0.3830848072033896,Average,London
SW199,123.62999999999998,76.16363636363633,6.403000000000002,0.03400000000000002,0.021000000000000005,-0.5489999999999996,Urban major conurbation,0.40840000000000015,Average,London
SW1A0,159.57999999999998,12.575000000000001,22.294249999999998,0.14725,0.12525,-0.23150000000000004,Urban major conurbation,0.34883725,Average,London
SW1A1,1343.6399999999994,14.452941176470567,18.14641176470587,0.023647058823529403,0.01652941176470589,0.7059705882352936,Urban major conurbation,0.26981318970588236,Average,London
SW1A2,2470.98,13.981081081081067,18.411743243243244,0.04754054054054053,0.04674324324324321,0.2882162162162167,Urban major conurbation,0.21810262027027028,Average,London
SW1E5,455.5100000000002,49.80789473684213,17.220815789473683,0.08171052631578944,0.04834210526315788,-0.5603684210526316,Urban major conurbation,0.25235028368421064,Average,London
SW1E6,631.4000000000001,50.900000000000006,17.377019230769225,0.05426923076923072,0.03451923076923076,-0.2018461538461535,Urban major conurbation,0.3363438653846153,Average,London
SW1H0,701.18,37.30370370370368,18.96574074074072,0.09570370370370375,0.05966666666666664,-0.7122592592592588,Urban major conurbation,0.21344706296296298,Average,London
SW1H9,561.1500000000002,18.5725,17.073874999999994,0.07562499999999997,0.04257499999999998,-0.7372500000000002,Urban major conurbation,0.1854403825,Average,London
SW1P1,2685.4800000000014,110.16275862068973,23.837710344827602,0.15679310344827582,0.11131724137931023,-0.035841379310344736,Urban major conurbation,0.5500570482758617,Average,London
SW1P2,870.6700000000005,199.54761904761907,35.82470748299321,0.23304761904761945,0.21706802721088428,-0.5164285714285718,Urban major conurbation,0.43156743537415004,Average,London
SW1P3,2653.9499999999994,47.56700000000003,25.315570000000022,0.15566000000000027,0.1518399999999999,-0.44919000000000087,Urban major conurbation,0.4931247700000004,Average,London
SW1P4,1032.2699999999998,236.31913580246885,26.08305555555551,0.17475925925925906,0.12308024691358029,-0.4411790123456796,Urban major conurbation,0.4336546586419752,Average,London
SW1P9,7386.579999999983,9.562937062937038,27.536000000000037,0.23799999999999974,0.13500000000000012,0.46000000000000063,Urban major conurbation,0.8700429999999983,Average,London
SW1V1,527.2400000000001,162.68173913043475,20.629217391304337,0.13213913043478268,0.08670434782608684,0.21876521739130414,Urban major conurbation,0.34739307913043493,Average,London
SW1V2,241.27999999999994,249.58376623376614,24.23980519480522,0.1512922077922079,0.1055974025974024,0.35939610389610416,Urban major conurbation,0.3194484564935067,Average,London
SW1V3,389.7700000000001,331.2116564417178,26.86268098159507,0.18526380368098164,0.12110429447852773,0.12263803680981586,Urban major conurbation,0.4938945901840486,Average,London
SW1V4,259.43000000000023,267.78486842105286,23.241164473684204,0.15280921052631571,0.11234210526315792,0.2783486842105262,Urban major conurbation,0.6478688881578946,Average,London
SW1W0,828.9399999999994,35.6561403508772,18.29245614035086,0.11373684210526325,0.06210526315789472,-0.6037894736842104,Urban major conurbation,0.20760559298245615,Average,London
SW1W8,490.27999999999963,170.4023255813951,22.940656976744208,0.13252906976744183,0.09931976744186023,0.1615639534883722,Urban major conurbation,0.3372064441284884,Average,London
